id,question,answer,type
197,函数 $y = 2\cos x - 3\sin x$ 取得最大值时，$\tan x =$,$$\tan x = -\frac{3}{2}$$,三角函数
198,"若 $\triangle ABC$ 是锐角三角形，设：$$m = \log_{\sin A} (\cos A), \quad n = \log_{\cos A} (\sin A)$$ 则 $m$ 和 $n$ 的大小关系是：",$m < n$,三角函数
199,"设 $0 < \theta < \frac{\pi}{2}$，$a, b > 0$，求证：
$$
\frac{a}{\sin \theta} + \frac{b}{\cos \theta} \geq 2\sqrt{ab}
$$",（详细解答略，可用柯西不等式或AM-GM直接证明）,三角函数
200,"设 $x_0 = a \in (0,1)$，定义数列：
$$
x_{n+1} = 1 - \frac{1}{2} \arccos x_n, \quad n = 0, 1, 2, \dots
$$
求证：该数列单调递增且有界，从而存在极限，并求其值。","由 $\arccos x \in (0, \pi)$，可知 $x_n \in (0,1)$。进一步可证：
$$
x_{n+1} > x_n \iff \arccos x_n < \frac{\pi}{2}(1 - x_n)
$$
利用正弦函数的凸性（$\sin \theta > \frac{2}{\pi}\theta$ 对 $\theta \in (0, \frac{\pi}{2})$），得证单调性。

设极限为 $p$，则满足：
$$
p = 1 - \frac{1}{2} \arccos p \Rightarrow \arccos p = 2(1 - p)
$$
令 $\theta = \arccos p$，则 $p = \cos \theta$，代入得：
$$
\theta = 2(1 - \cos \theta) \Rightarrow \cos \theta = 1 \Rightarrow \theta = 0 \Rightarrow p = 1.
$$
故极限为 $1$。",三角函数
201,"是否存在两个数列 $\{a_n\}, \{b_n\}$ 使得对任意 $x \in (0,1)$，都有
$$
\frac{x}{2} < \cos a_n + \cos b_n < 1?
$$",假设存在，则必有 $\cos a_n > 1 - \epsilon$，但 $\cos \theta \leq 1$，当 $\theta \to 0$ 时趋近于 1，无法严格大于某固定值，矛盾。因此不存在这样的数列。,三角函数
202,"设 $a,b,c > 0$，且 $abc + a + b + c = \frac{7}{2}$，求表达式：
$$
\frac{1}{1 + a^2} + \frac{1}{1 + b^2} + \frac{1}{1 + c^2}
$$
的最小值。","令 $a = \tan \alpha$, $b = \tan \beta$, $c = \tan \gamma$，其中 $\alpha, \beta, \gamma \in (0, \frac{\pi}{2})$，并利用 $\tan(\alpha + \beta + \gamma) = \tan(\pi/2)$ 推出 $\alpha + \beta + \gamma = \frac{\pi}{2}$，再使用三角恒等变形。

最终结果：
$$
\min = \frac{3}{2}
$$
当 $a = b = c = 1$ 时取得。",三角函数
203,沿河城市 $A$ 到最近点 $C$ 距离 30 km，$AC = 40$ km。若水路运费是公路的一半，求如何修建从 $A$ 到 $B$ 的公路使总运费最低？,"设 $\angle BDC = \theta$，则：
- $BD = \frac{30}{\sin \theta}$
- $AD = 40 - 30 \cot \theta$

设单位运费为 $a$，则总费用：
$$
y = a \cdot AD + 2a \cdot BD = a(40 - 30\cot\theta) + 2a \cdot \frac{30}{\sin\theta}
$$
化简后对 $\theta$ 求导，得最小值发生在 $\theta = 60^\circ$，此时：
$$
AD = 40 - 10\sqrt{3} \approx 22.68 \text{ km}.
$$",三角函数
204,"设 \( P(x) = x^n \sin a - x \sin na + \sin(n-1)a \)，求证：
\[ Q(x) = x^2 - 2x \cos a + 1 \mid P(x). \]","注意到 \( Q(x) = (x - e^{ia})(x - e^{-ia}) \)，验证：
\[ P(e^{ia}) = 0,\quad P(e^{-ia}) = 0 \]
即可说明 \( Q(x) \) 整除 \( P(x) \)。",三角函数
205,"圆心角为 $\alpha \in (0, \pi)$ 的扇形中截出面积最大的矩形，求其面积最大值。",若 $0 < \alpha < \frac{\pi}{2}$，最大面积为 $\frac{R^2}{2} \tan \frac{\alpha}{2}$；若 $\frac{\pi}{2} \leq \alpha < \pi$，最大面积为 $\frac{R^2}{2} \sin \alpha$,三角函数
206,已知 \(x^2 - 5xy + 4y^2 = 5\)，求 \(x^2 + y^2\) 的最小值。,"令 \(x = r \cos \theta\), \(y = r \sin \theta\)，代入原式：
\[r^2 (\cos^2 \theta - 5 \cos\theta \sin\theta + 4 \sin^2 \theta) = 5 \Rightarrow r^2 (1 - \frac{5}{2} \sin 2\theta) = 5\]
当 \(\sin 2\theta = 1\) 时，\(r^2\) 最小，即：
\[r^2_{\min} = \frac{5}{1 - \frac{5}{2}} = \frac{5}{-\frac{3}{2}} \quad \text{(不合理)}\]
应重新整理：
\[x^2 - 5xy + 4y^2 = (x - y)(x - 4y) = 5\]
令 \(u = x - y\), \(v = x - 4y\)，则 \(uv = 5\)，且 \(x^2 + y^2\) 可表示为 \(u,v\) 的函数，求最小值得：
\[\min(x^2 + y^2) = 5\]",三角函数
207,"证明：
$$
\left| \sin(\sin(\cdots(\sin x)\cdots)) \right| < \frac{\pi}{2}
$$
对任意 $x \in (0, \frac{\pi}{2})$ 成立，且迭代次数趋于无穷时极限为 0。","**引理**：对任意 $n \in \mathbb{N}^*$，有
$$
\sin(\sin(\cdots(\sin x))) < x, \quad \text{且} \quad \sin(\sin(\cdots(\sin x))) > 0
$$

**评注**：此为典型函数迭代问题，可用数学归纳法或不动点思想处理。",三角函数
208,"设 $ x = \tan\alpha $, $ y = \tan\beta $, $ z = \tan\gamma $，其中 $\alpha, \beta, \gamma \in \left(-\frac{\pi}{2}, \frac{\pi}{2}\right)$。若满足：
$$
xy + yz + zx = 1,
$$
则有：
$$
\tan\alpha \tan\beta + \tan\beta \tan\gamma + \tan\gamma \tan\alpha = 1.
$$

进一步可得：
$$
\tan 2\alpha + \tan 2\beta + \tan 2\gamma = \tan 2\alpha \tan 2\beta \tan 2\gamma.
$$",利用正切的和角公式（如 $\tan(A+B) = \frac{\tan A + \tan B}{1 - \tan A \tan B}$）是关键方法。,三角函数
209,"求函数：
$$
y = \frac{x}{1 + x^2}
$$
的最大值和最小值。","令 $x = \tan\theta$，$\theta \in \left(-\frac{\pi}{2}, \frac{\pi}{2}\right)$，则：
$$
y = \frac{\tan\theta}{1 + \tan^2\theta} = \sin\theta \cos\theta = \frac{1}{2} \sin 2\theta.
$$
因此：
$$
- \frac{1}{2} \leq y \leq \frac{1}{2}.
$$",三角函数
210,"定义三元数组 $(x_n, y_n, z_n)$ 满足：
$$
x_{n+1} = \frac{2x_n}{1 - x_n^2}, \quad y_{n+1} = \frac{2y_n}{1 - y_n^2}, \quad z_{n+1} = \frac{2z_n}{1 - z_n^2},
$$
初始条件 $x_0 = 1$, $y_0 = 1$, $z_0 = 1$。

**(1)** 可无限继续生成序列。
**(2)** 不可能存在某个 $n$ 使得 $x_n + y_n + z_n = 0$。","设 $x_n = \tan a_n$, $y_n = \tan b_n$, $z_n = \tan c_n$，则递推关系对应于倍角公式：
$$
\tan 2a_n = \frac{2\tan a_n}{1 - \tan^2 a_n}.
$$
由此可知：
$$
x_n + y_n + z_n \neq 0 \quad \text{对任意 } n \in \mathbb{N}.
$$",三角函数
211,证明：存在唯一一个三角形，其三边长为连续自然数，且有一个角是另一个角的两倍。,"设三边分别为 $n-1$, $n$, $n+1$，对应的角为 $\alpha$, $2\alpha$, $\pi - 3\alpha$。
由正弦定理：
$$
\frac{n-1}{\sin \alpha} = \frac{n}{\sin 2\alpha} = \frac{n+1}{\sin 3\alpha}.
$$

解得唯一整数解：$n=5$，即边长为 4, 5, 6 的三角形满足条件。

结论：该三角形唯一存在，且角度关系为 $\angle C = 2\angle A$。",三角函数
212,"设点 $P$ 在 $\triangle ABC$ 内部，连接 $PA$, $PB$, $PC$ 分别交对边 $BC$, $CA$, $AB$ 于点 $D$, $E$, $F$，则：
$$
\frac{BD}{DC} \cdot \frac{CE}{EA} \cdot \frac{AF}{FB} = 1.
$$","**证明思路**：用三角形面积比表示线段比，例如：
$$
\frac{BD}{DC} = \frac{S_{\triangle ABP}}{S_{\triangle ACP}}.
$$",三角函数
213,"设 $O$ 为锐角 $\triangle ABC$ 的外心，$G$ 为其重心。在 $BC$, $CA$, $AB$ 上分别取点 $D$, $E$, $F$，使得：
$$
OD + DH = OE + EH = OF + FH = R,
$$
其中 $R$ 为外接圆半径。
则 $AD$, $BE$, $CF$ 三线共点。","利用几何构造及正弦定理推导：
$$
\frac{BD}{DC} = \frac{\sin 2B}{\sin 2C}, \quad \text{类似其他边}.
$$
代入 Ceva 定理即可得证。",三角函数
214,"## 例19：正三角形充要条件
(1) 若 $\triangle ABC$ 是正三角形，则对任意内点 $P$，有：
$$
S_{\triangle PBC} + S_{\triangle PCA} + S_{\triangle PAB} = \frac{1}{2} S_{\triangle ABC}.
$$

(2) 若对任意点 $P$ 都有：
$$
BD + CE + AF = \frac{1}{2}(AB + BC + CA),
$$
则 $\triangle ABC$ 必为正三角形。","(1) 利用面积加法原理；
(2) 假设非正三角形，构造反例矛盾。",三角函数
215,"如图所示，正方形 $ABCD$ 边长为 50 米，扇形 $CEF$ 是运动场的一部分，半径为 40 米。矩形 $AGHM$ 是拟建健身室，其中 $G \in AB$，$H \in EF$，$M \in AD$。设 $\angle GAF = \theta$，面积记作 $S(\theta)$。

请将面积 $S$ 表示为 $\theta$ 的函数，并求当点 $G$ 在何处时面积最大？并求出最大面积。",解答提示：利用三角函数表示边长关系，建立目标函数 $S(\theta)$，再通过导数或配方法求极值。,三角函数
216,铁人三项比赛：运动员从 $A$ 出发跑步至河岸渡口 $P$，划船到对岸 $Q$，再骑车到达终点 $C$。若三人速度相同，如何选择登岸点 $P$ 才能最快完成？,使用反射法（镜像原理）构造最短路径，即让 $A$ 关于河岸对称得到 $A'$，连接 $A'C$ 交河岸于 $P$，此点最优。,三角函数
217,**(1)** 求点 $A$ 离地高度 $h(t)$（单位：米）与运行时间 $t$（单位：秒）的关系；**(2)** 若行驶距离为 50 米，求污点离地高度为 $h$ 米时的时间 $t$。,(1) $h(t) = \frac{3}{2}(1 - \cos(2\pi t))$；(2) 解方程 $h(t) = h_0$ 得 $t$。,三角函数
218,"若 $y = \sin(x - \frac{\pi}{2})$，则其图像关于哪条直线对称？
- A. $x = 0$
- B. $x = \frac{\pi}{2}$
- C. $x = \pi$
- D. $x = \frac{3\pi}{2}$",✅ 正确答案：**A**，因为 $y = \sin(x - \frac{\pi}{2}) = -\cos x$，是偶函数，图像关于 $x=0$ 对称。,三角函数
219,若 $f(x) = \sin x + \cos 2x$，则其最小正周期为：,正确答案：**B**，因 $\cos 2x$ 周期为 $\pi$，$\sin x$ 周期为 $2\pi$，LCM 为 $2\pi$。,三角函数
220,计算 2 + 3。,2 + 3 = 5,三角函数
221,求解方程 x^2 - 4x + 4 = 0。,"(x - 2)^2 = 0, 所以 x = 2",三角函数
222,"$f(x) = \sin(2x + \phi)$，若其图像关于 $(\frac{\pi}{4}, 0)$ 成中心对称，则 $\phi =$ ?",$\frac{\pi}{2}$,三角函数
223,若 $f(x) = \sin(2x + \phi)$，且 $f(0) = f(\pi)$，则 $\phi =$ ?,"$k\pi$, $k \in \mathbb{Z}$",三角函数
224,"方程 $\tan x = x$ 在区间 $[-100, 100]$ 内有多少实根？",63,三角函数
225,设 $a_n = \sum_{k=1}^{n} \frac{1}{k(k+1)}$，求极限 $\lim_{n \to \infty} a_n$。,解：裂项得 $a_n = 1 - \frac{1}{n+1} \Rightarrow \lim_{n \to \infty} a_n = 1$,三角函数
226,"设 $ B_n = (a^2 + b^2)^n \cos n\theta $，由条件得：
$$
\sin \theta = \frac{2ab}{a^2 + b^2}, \quad a > 0, b > 0
$$
又 $ A_n = (a^2 + b^2)^n \sin n\theta $，则：
$$
A_n + B_n = (a^2 + b^2)^n (\sin n\theta + \cos n\theta)
$$
若 $ A_n, B_n $ 均为整数，则 $ A_n + B_n $ 也为整数。",由归纳法可知，对一切正整数 $ n $，该结论成立。,三角函数
227,"已知：
$$
\sin 3a - \sin a = 2\cos 2a \sin a
$$",容易验证此恒等式成立。,三角函数
228,"(1) 设：
$$
x = \cos^2 16^\circ + \cos^2 64^\circ, \quad y = \sin^2 16^\circ + \sin^2 64^\circ
$$
则：
$$
x + y = 2, \quad x - y = \cos 32^\circ - \cos 128^\circ
$$",利用和差化积公式可得 $ x = y = 1 $，故 $ x = y = 1 $。,三角函数
229,(2) 若 $ \cos x + \cos y + \cos z = 0 $，且 $ x + y + z = \pi $，则：,"$$
\cos x \cos y + \cos y \cos z + \cos z \cos x = -\frac{3}{2}
$$",三角函数
230,"设 $ \sin^2 y = \frac{\sin^2 a \sin^2 \beta}{\cos^2(a - \beta)} $，整理后得：
$$
\tan \alpha \tan \beta = \frac{\sin \alpha \sin \beta}{\cos \alpha \cos \beta}
$$","即：
$$
\tan \alpha \tan \beta = \tan \alpha + \tan \beta - 1
$$",三角函数
231,"若 $ \cos A + \cos C = 2\cos B $，且 $ A + B + C = \pi $，则：
$$
\cos(C - A) = \frac{1}{2} \Rightarrow C - A = 60^\circ
$$
结合 $ A + C = 120^\circ $，解得：
$$
A = 45^\circ, \quad B = 60^\circ, \quad C = 75^\circ
$$","从而：
$$
\frac{a + \sqrt{2}b}{2c} = \frac{\sin 45^\circ + \sqrt{2}\sin 60^\circ}{2\sin 75^\circ} = 1
\Rightarrow a + \sqrt{2}b = 2c
$$",三角函数
232,"由 $ \sin A \cos A + \sin B \cos B = 2\sin A \sin B $，变形为：
$$
\sin(A + B)\cos(A - B) = \cos(A - B) - \cos(A + B)
$$
进一步推出：
$$
\cos(A + B) = \cos(A - B)[1 - \sin(A + B)]
$$",分析得 $ A + B = \frac{\pi}{2} $，即 $ \triangle ABC $ 是直角三角形。,三角函数
233,求解方程 \(x^2 - 5x + 6 = 0\) 的根。,"方程可以分解为 \((x-2)(x-3) = 0\)，因此方程的根为 \(x_1 = 2, x_2 = 3\)。",三角函数
234,,"原式：
$$
m - 272 - M - 7 = 3x'
$$
修正后应为：
$$
m - 272 - M - 7 = 3x
$$",三角函数
235,"已知：$ z = kn + \frac{\pi}{2} $，其中 $ k \in \mathbb{Z} $。
若 $[\tan z] = 0$，则 $\cos z \neq 0$；
若 $[\tan z] = 2$，则 $\cos z = 1$（舍去）；
若 $[\tan z] = 1$，则 $\cos x = \frac{1}{2}$，","解得：
$$
x = \pm \frac{\pi}{3} + k\pi,\quad k \in \mathbb{Z}
$$",三角函数
236,$\arcsin(1) + \arcsin(2) \notin \mathbb{R}$,因为 $\arcsin(2)$ 无定义,三角函数
237,区间表示：,"$$ a \in \left(-1, -\frac{1}{2}\right) $$",三角函数
238,,"原式：
$$
\frac{2x - 1}{x - 4} = m \Rightarrow m = \frac{2x - 1}{x - 4}
$$
当 $ x = 5 $ 时，$ m = \frac{9}{1} = 9 $",三角函数
239,### 第23题（1）,"由条件得：
$$
\tan \alpha = \frac{2}{3},\quad \tan \beta = \frac{1}{4}
$$
则：
$$
\tan(\alpha + \beta) = \frac{\frac{2}{3} + \frac{1}{4}}{1 - \frac{2}{3} \cdot \frac{1}{4}} = \frac{\frac{11}{12}}{\frac{10}{12}} = \frac{11}{10} = 1.1
$$
不等于 1，说明题目可能有误或需进一步验证。",三角函数
240,,"$$
\cos^{-1}(\sqrt{2} - 1),\quad \sqrt{2} - 1 > 0 \Rightarrow \theta \in [0, \pi]
$$
故：
$$
\theta \in \left[0, \pi\right],\quad \text{且 } \cos \theta = \sqrt{2} - 1
$$",三角函数
241,参照例11,$\text{原式} = \tan\left(\frac{\pi}{4}\right) = 1$,三角函数
242,"函数：
$$
y = 2x^2 - 12x + 18 = 2(x - 3)^2
$$","最大值：
$$
y_{\max} = 18 \quad (\text{在 } x=3 \text{ 处})
$$",三角函数
243,"$$
\cos^2(x + \pi) - \sin^2 x < 2 \Rightarrow \cos(2x + 2\pi) - \sin^2 x < 2
$$","由于 $\cos(2x + 2\pi) = \cos 2x$，即：
$$
\cos 2x - \sin^2 x < 2
$$
恒成立，但无实数解满足等号，因此**原方程无解**。",三角函数
244,"原方程化简为：
$$
|\sin x| = 2\cos x \Rightarrow \sin x = \pm 2\cos x
$$","$$
\tan x = \pm 2
\Rightarrow x = k\pi \pm \arctan(2),\quad k \in \mathbb{Z}
$$",三角函数
245,"原方程变为：
$$
\tan\left(\frac{x}{2} + \frac{\pi}{4}\right) \cos\left(x + \frac{\pi}{2}\right) = 0
$$","$$
\Rightarrow \sin\left(x + \frac{\pi}{4}\right) = 0
\Rightarrow x = -\frac{\pi}{4} + k\pi,\quad k \in \mathbb{Z}
$$",三角函数
246,"化简为：
$$
2\sin^2 x = 1 - 2\sin^2 x
$$","$$
\Rightarrow 4\sin^2 x = 1 \Rightarrow \sin x = \pm \frac{1}{2}
\Rightarrow x = \frac{\pi}{6} + k\pi,\quad k \in \mathbb{Z}
$$",三角函数
247,"令 $ x = \tan a $，其中 $ a \in \left(-\frac{\pi}{2}, \frac{\pi}{2}\right) $，则：
$$
\arccos(|\cos 2a|) + \arcsin(|\sin 2a|) + \arccot(|\cot 2a|) = \pi
$$
根据 $ |\tan a| > 1 $ 或 $ |\tan a| < 1 $ 分类讨论，","最终得：
$$
x = \pm \sqrt{3}
$$",三角函数
248,,"$$
\cos\left(\frac{\pi}{4} - \arctan\left(\frac{1}{2}\right)\right) = \frac{\sqrt{2}}{2} \cdot \frac{2}{\sqrt{5}} + \frac{\sqrt{2}}{2} \cdot \frac{1}{\sqrt{5}} = \frac{3\sqrt{10}}{10}
$$
解集：
$$
x = \frac{\pi}{4} - \arctan\left(\frac{1}{2}\right)
$$",三角函数
249,若 $ a < b < c $，且 $ \tan a < \tan b < \tan c $，则：,"- $ \tan a < \tan b \Rightarrow a < b $<br>
- $ \tan b < \tan c \Rightarrow b < c $<br>
结论：$ a < b < c $",三角函数
250,设 $ 0 < \tan x < 1 $，则：,$ (\tan x)^2 < (\tan x)^4 \Rightarrow \tan^2 x < \tan^4 x \Rightarrow a < c $ 又因 $ \cot x > 1 $，所以 $ b > c $，综上：$ a < c < b $,三角函数
251,"利用不等式 $ \sin x < x < \tan x $，在 $ x \in (0, \frac{\pi}{2}) $ 上单调递增，可得：",$\sin(\sin x) < \sin x < \sin(\tan x)$ $\Rightarrow$ 答案 A 正确,三角函数
252,$\cos 2x > \cos 2y \iff |\cos x| > |\cos y|$,$\Rightarrow \text{选 C}$,三角函数
253,$$\log_{\sin 1} \cos 1 > \log_{\sin 1} \sin 1 > \log_{\sin 1} \tan 1$$,\Rightarrow a > c > d > b,三角函数
254,$$\sin(\cos x) < \cos(\sin x)$$,(恒成立),三角函数
255,$$|\sin x| + |\cos x| + 2|\sin x \cos x| \leq 2\sqrt{2}$$,"因为：
$$
(|\sin x| + |\cos x|)^2 = 1 + |\sin 2x| < 2 \Rightarrow |\sin x| + |\cos x| < \sqrt{2}
$$
故原式成立。",三角函数
256,假设 $ |\sin x| < |\sin x + \delta| < \frac{1}{2} $，构造单位圆内夹角小于1弧度,矛盾，得证。,三角函数
257,"设单位圆中三点对应角度 $ x, y, z $，则：",$S_1 + S_2 + S_3 = \frac{1}{2} \sin x (\cos x - \cos y) + \cdots = \text{面积和}$ $\Rightarrow \text{原不等式成立}$,三角函数
258,设河水流速为 $v_0$，人在水中划行的速度为 $v_1$，在岸上骑车的速度为 $v_2$（其中 $v_2 > v_1 + v_0$）。令 $|BB'| = d$，$|B'C| = s$，$\theta$ 为合速度方向与岸的夹角。从 $B$ 经 $B'$ 到 $C$ 所用时间为 $T$。,"则有：
$$
T = \frac{d}{v_2 \sin\theta} + \frac{s - d \cot\theta}{v_1}
$$

整理得：
$$
T(v_2 \sin\theta - v_1) \sin\theta + d \cos\theta - d = 0
$$

解得最优角度满足：
$$
\sin\theta = \frac{d}{\sqrt{(v_2 - v_1)^2 + d^2}}
$$

此时最小时间：
$$
T_{\min} = \frac{d}{v_2} + \frac{\sqrt{(v_2 - v_1)^2 + d^2} - (v_2 - v_1)}{v_1}
$$",三角函数
259,已知 $a = 2b \sin 10^\circ$，则：,"$a^2 = 8b^2 \sin^2 10^\circ = 8b^2 (\sin 10^\circ - \sin 10^\circ \cos 20^\circ) = 8b^2 \left[ \sin 10^\circ \left( \frac{1}{2} \right) \right] = 4b^2 \sin 10^\circ$

继续化简：
$a^2 = 4b^2 \sin 10^\circ = 3a^2 - b^2 \Rightarrow a^2 = 3a^2 - b^2 \Rightarrow b^2 = 2a^2$",三角函数
260,"在 $\triangle ABD$ 中，$\angle ABD = 20^\circ$, $\angle ADB = 100^\circ$, $\angle BAD = 60^\circ$，则：",$\frac{AB}{\sin 100^\circ} = \frac{BD}{\sin 60^\circ}$ $\Rightarrow AB \sin 20^\circ + BD \sin 100^\circ = AB \cdot 2 \sin 60^\circ \cos 40^\circ$ $= 2AB \cos 40^\circ = BC$,三角函数
261,"设 $x, y, z \in (0, \frac{\pi}{2})$，且 $\cos^2 x + \cos^2 y + \cos^2 z = 2$，则：
$$
\sin^2 x + \sin^2 y + \sin^2 z = 1
$$

待证不等式为：
$$
\frac{1}{\cos^2 x} + \frac{1}{\cos^2 y} + \frac{1}{\cos^2 z} \geq 3
$$","由于 $\cos^2 x < 1$，所以：
$$
\frac{1}{\cos^2 x} > 1, \quad \text{同理其他两项}
$$

由均值不等式：
$$
\frac{1}{\cos^2 x} + \frac{1}{\cos^2 y} + \frac{1}{\cos^2 z} \geq 3 \sqrt[3]{\frac{1}{\cos^2 x \cos^2 y \cos^2 z}} \geq 3
$$

当且仅当 $x = y = z = \arccos\left(\frac{1}{\sqrt{2}}\right)$ 时取等号。",三角函数
262,"作 $\triangle ABC$ 的外接圆直径 $OD$，连接 $AD, CD$，则 $\angle OAD = \angle OCD = 90^\circ$，且 $OA' = OD$。","设 $\angle AOD = \gamma$，则：
$$
\cos \gamma = R + \frac{SA}{OD}, \quad \text{且 } OD \perp BC
\Rightarrow \angle COD = \angle A, \quad \angle AOD = 180^\circ - \angle A - 2\angle B = \angle C - \angle B
$$

因此：
$$
OA' = R \cos(C - B), \quad OB' = R \cos(A - C), \quad OC' = R \cos(B - A)
$$

于是：
$$
OA' \cdot OB' \cdot OC' = R^3 \cos(A - B) \cos(B - C) \cos(C - A)
$$

利用恒等式：
$$
\cot A \cot B + \cot B \cot C + \cot C \cot A = 1
$$

设 $x = \cot B \cot C$，$y = \cot C \cot A$，$z = \cot A \cot B$，则 $x + y + z = 1$

由 AM-GM 不等式：
$$
(x + y + z)^2 \geq 3(xy + yz + zx) \Rightarrow 1 \geq 3(xy + yz + zx)
\Rightarrow xy + yz + zx \leq \frac{1}{3}
$$

原结论得证。",三角函数
263,"设 \(m^2 = \tan \alpha_1 \tan \alpha_2 \cdots \tan \alpha_n\)，其中 \(\alpha_i \in \left(0, \frac{\pi}{2}\right)\)，且满足：
\[
\sum_{i=1}^{n} \cos^2 \alpha_i = 1
\Rightarrow \sum_{i=1}^{n} \sin^2 \alpha_i = n - 1
\]","由均值不等式：
\[
\prod_{i=1}^{n} \cos^2 \alpha_i \leq \left( \frac{\sum \cos^2 \alpha_i}{n} \right)^n = \left( \frac{1}{n} \right)^n
\]

同理：
\[
\prod_{i=1}^{n} \sin^2 \alpha_i \leq \left( \frac{n-1}{n} \right)^n
\]

两式相乘得：
\[
\tan^2 \alpha_1 \tan^2 \alpha_2 \cdots \tan^2 \alpha_n = m^2 \leq \left( \frac{n-1}{1} \right)^n
\Rightarrow m^n \leq (n-1)^n
\Rightarrow m \leq n - 1
\]

即：
\[
\tan^2 \alpha_1 \tan^2 \alpha_2 \cdots \tan^2 \alpha_n = (n - 1)^n
\]

命题得证。",三角函数
