id,question,answer,type
158,证明：如图，设 $J$ 在 $\angle FEC$ 的平分线上。,"由 $D, J$ 关于 $I$ 对称，$A, D$ 构成平行四边形 $ADOJ$，故 $\angle FEJ = \angle DFE$。
只需证 $\angle DFE = \frac{1}{2} \angle FEC$，即 $\angle DOE = \frac{1}{2} \angle FOC$。
由 $\triangle AOE$ 为等边三角形，得：
$$
\angle DOE = 60^\circ - \angle AOD = \frac{1}{2}(180^\circ - (\angle AOB + 60^\circ)) = \frac{1}{2}(\angle AOB + \angle FOA)
$$
命题成立，故 $J$ 在 $\angle FEC$ 平分线上。
又 $AF = AE$，所以 $J$ 是 $\triangle CEF$ 的内心。",平面几何
159,"证明：如图，以 $AB, DE$ 为边向外作正三角形 $\triangle ABM$, $\triangle DEN$。","将 $\triangle AGB$ 绕 $A$ 顺时针旋转 $60^\circ$ 至 $\triangle AG'M$，则 $\triangle AGG'$ 为正三角形，$AG = GG'$，$GB = G'M$。
同理，将 $\triangle EHD$ 顺时针旋转 $60^\circ$ 至 $\triangle EHN$，得 $\triangle EHH'$ 为正三角形，$EH = HH'$，$HD = H'N$。
连接 $MN$，由对称性知 $MN = CF$。
由最短路径原理：
$$
AG + GB + GH + DH + HE = MG' + G'G + GH + HH' + H'N > MN = CF
$$
即 $AG + GB + GH + DH + HE > CF$。",平面几何
160,过点 $D$ 作 $MN \parallel BC$，交 $CE$、$CF$ 于 $M$、$N$。,"由平行线分线段成比例定理：
$$
\frac{CE}{CF} = \frac{CM}{CN}, \quad \frac{BD}{DC} = \frac{BM}{CN}
$$

若 $G$ 是 $BC$ 上一点满足 $BG : GC = BD : DC$，则 $D, G$ 调和分割 $BC$，即 $(B,C;D,G)$ 成调和点列。",平面几何
161,"取 $CD$、$BD$、$BC$ 中点分别为 $Q$、$R$、$S$。
在 $\triangle ACD$ 中，$M, R, Q$ 共线；在 $\triangle BCF$ 中，$S, R, N$ 共线；在 $\triangle BCE$ 中，$S, Q, P$ 共线。","对 $\triangle QRS$ 应用梅涅劳斯定理，可得 $N, M, P$ 三点共线。",平面几何
162,设直线 $EF$ 与 $BC$ 交于点 $G$，由角平分线定理和 Ceva 定理可知：,"$\frac{CE}{EB} \cdot \frac{BF}{FA} \cdot \frac{AD}{DC} = 1 \Rightarrow B, C, D, G \text{ 成调和点列}$

进而 $OB, OC, OD, OG$ 成调和线束 ⇒ $OD$ 平分 $\angle BOC$。",平面几何
163,延长 $AO$ 至 $R$，使得 $OR = OA$，令 $R'$ 为 $A$ 关于 $\odot O$ 的反演点。,"由反演性质知：$A, R, O$ 共线，且 $AR \cdot AO = r^2$（$r$ 为反演半径）。若 $Q$ 是某点关于 $\odot O$ 的极点，则其轨迹为线段 $AO$ 内部。注：此题也可通过反演知识理解——$Q$ 与 $A$ 关于 $\triangle ABC$ 外接圆互为反演点。",平面几何
164,设 $BC$ 与 $EF$ 交于点 $Q$，$M$ 为 $BC$ 中点。,"由调和点列性质：
$$
QD \cdot QM = QB \cdot QC
\Rightarrow QE \cdot QF = QB \cdot QC = QD \cdot QM
$$

故 $E, F, D, M$ 四点共圆 ⇒ $ME \perp MF$。",平面几何
165,"延长 $GE$ 与 $BD$ 交于点 $N$，则 $D, B, E, N$ 成调和点列。","以 $C$ 为中心作位似变换 ⇒ $G, M, N$ 成调和点列 ⇒ $AC$ 平分 $\angle GAE$，即：
$$
\angle GAC = \angle EAC
$$",平面几何
166,"设 $FE$ 与 $BC$ 交于点 $Q$，由例2结论知 $B, C, E, H$ 成调和点列。","⇒ $DB, DC, DE, DH$ 成调和线束 ⇒ $DF$ 平分 $\angle CDH$。",平面几何
167,设 $I$ 为 $\triangle ABC$ 内心，$M$ 为 $BC$ 中点，连结 $OM$，则 $OM \perp BC$。,"由性质7推论2：
$$
\frac{AI}{IE} = \frac{AM}{ME} \Rightarrow AI + IE = AE
$$

进一步得：
$$
OM = IF = \text{边 } BC \text{ 上旁切圆半径}
$$",平面几何
168,作 $\angle BAC$ 平分线交 $DE$ 于 $L$，交外接圆于 $A_1$。,"由几何关系得：
$$
\angle ATC = \frac{1}{2} \angle B = \angle APC
\Rightarrow A, T, P, C \text{ 共圆}
$$

于是 $T$ 为 $\triangle ABC$ 的内心 ⇒ $I$ 在 $AT$ 上。",平面几何
169,设 $\odot O$ 与 $AC$、$AB$ 切于点 $E$、$F$，$FE$ 与 $BC$ 交于点 $K$。,"由配极原则知：$A$ 在 $K$ 关于 $\odot O$ 的极线上 ⇒ $AK$ 是 $K$ 的极线。

又因 $AD$ 与 $DX$ 重合 ⇒ $K' = K$。

由 $ZDND = 90^\circ$，得 $ND$ 是 $\angle BNC$ 的平分线。

设 $NB, NC$ 与 $\odot O$ 交于 $P, Q$，则 $PQ \parallel BC$。",平面几何
170,"要证：
$$
\frac{1}{ab} + \frac{1}{bc} + \frac{1}{ca} \geq \frac{4}{R^2}
$$","只需证：
$$
\frac{1}{4R^2 \sin B + \sin C} + \frac{1}{4R^2 \sin C + \sin A} + \frac{1}{4R^2 \sin A + \sin B} \geq \frac{1}{4R^2 \sin B + \sin C}
$$
进一步化简得：
$$
\sin A + \sin B + \sin C \geq 4 \sin A \sin B \sin C
$$
利用恒等式：
$$
\sin A + \sin B + \sin C = 4 \cos \frac{A}{2} \cos \frac{B}{2} \cos \frac{C}{2}
$$
且：
$$
\sin A \sin B \sin C \leq \left( \frac{\sin A + \sin B + \sin C}{3} \right)^3
$$
故不等式成立，当且仅当 $A = B = C = 60^\circ$，即三角形为正三角形时取等。",平面几何
171,"设 $x, y, z$ 为实数，则：
$$
x^2 + y^2 + z^2 - 2xy \cos C - 2yz \cos A - 2zx \cos B = (x - y \cos C - z \cos B)^2 + (y \sin C - z \sin B)^2 \geq 0
$$","显然成立，等号成立当且仅当：
$$
x = y \cos C + z \cos B,\quad y \sin C = z \sin B
$$",平面几何
172,"设 $M$ 是 $\triangle ABC$ 内一点，满足 $AM = r$, $BM = R$，则存在以 $OA, OB$ 为圆心、$r, R$ 为半径的圆与边 $CD$ 相切。此时需证：$$\frac{1}{r} + \frac{1}{R} \geq \frac{1}{\sqrt{rR}}$$",即：$$\frac{1}{r} + \frac{1}{R} \geq \frac{2}{\sqrt{rR}} \Rightarrow \left( \frac{1}{\sqrt{r}} - \frac{1}{\sqrt{R}} \right)^2 \geq 0$$恒成立，最小值在 $r = R$ 时取得。,平面几何
173,对于固定边长的四边形，其面积最大时为圆内接四边形。,"设 $s = \frac{a+b+c+d}{2}$，则面积为：
$$
S = \sqrt{(s-a)(s-b)(s-c)(s-d)} \leq \frac{(a+c)(b+d)}{4}
$$
由均值不等式得：
$$
(a+c)(b+d) \leq \frac{(a+b+c+d)^2}{4} = s^2
$$
故面积最大值为 $s^2/4$，当且仅当四边形为矩形时取等。",平面几何
174,对四边形 $ACEF$ 应用托勒密定理：,"$$
AC \cdot EF + CE \cdot AF \geq AE \cdot CF
$$",平面几何
175,"建立坐标系后，直线 $QR$ 恒过定点 $( -\frac{x_0}{2}, 0 )$，其中 $x_0$ 是某固定点横坐标。","此结论可通过代数验证：
$$
\frac{x_0}{2} = \frac{1}{2} \cdot \frac{x_0}{1} \Rightarrow \text{定点为 } \left(-\frac{x_0}{2}, 0\right)
$$",平面几何
176,,"若四边形 $ABCD$ 是正方形，则：
$$
\frac{PQ}{RS} = 1 \Rightarrow \text{比值为 } 1
$$
否则，通过中点连线和平行四边形性质，可证：
$$
\frac{PQ}{RS} < 1
$$
即非正方形时该比值小于1。",平面几何
177,第9题,"证明：如图，连接 $AC$、$MP$。
由面积关系：
$$
S_{\triangle ABC} = S_{\triangle AMP} + S_{\triangle MBC}
$$
又因：
$$
S_{\triangle ABC} = S_{\triangle AMC} + S_{\triangle AMB}
$$
所以：
$$
S_{\triangle AMP} = \frac{1}{2} S_{\triangle ABC}
$$",平面几何
178,第10题,"证明：将平面上的点视为复数。设四边形 $P_1P_2P_3P_4$ 为平行四边形，则有：
$$
P_4 = P_1 + P_2 - P_3
$$
同理可得：
$$
P_5 = P_1 + P_3 - P_2,\quad P_6 = P_2 + P_3 - P_1
$$
于是：
$$
\overrightarrow{P_1P_4} = (P_1 + P_2) - (P_3 + P_4),\quad \overrightarrow{P_3P_5} = (P_1 + P_4) - (P_2 + P_4)
$$
因此 $\triangle P_1P_4P_5$ 全等于由点 $P_1+P_2$, $P_3+P_4$, $P_1+P_3$ 构成的三角形。

同理可证 $\triangle P_2P_5P_6$ 也全等于由 $P_2+P_3$, $P_1+P_4$, $P_2+P_4$ 构成的三角形。

故：
$$
\triangle P_1P_4P_5 \cong \triangle P_2P_5P_6
$$",平面几何
179,第11题,"证明：如图，连接 $PN$，过 $O$ 作 $MN \parallel AB$，交 $AD$ 于 $M$，交 $BC$ 于 $N$，设 $E$ 为 $MN$ 的中点。

由角度关系知：
$$
\angle BAP = \angle ADC,\quad \angle BPA = \angle DPC
$$
从而：
$$
\frac{\sin \angle BAP}{\sin \angle BPA} = \frac{\sin \angle ADC}{\sin \angle DPC}
\Rightarrow \frac{BP}{PC} = \frac{AD}{DC}
$$
进一步推导得 $NP \perp AD$。又因 $GM \parallel AB$，且 $BG = CO$，则 $ON = \frac{1}{2} MN$，同理 $OQ = \frac{1}{2} MN$，故 $OP = OQ$。",平面几何
180,第12题,"证明：设 $I$ 为 $\triangle ABC$ 的内心。

首先证明：点 $D, B, T, X$ 和 $E, C, T, Y$ 分别共圆。

注意到：
$$
\angle XIB = 180^\circ - \angle BIC = 90^\circ + \frac{1}{2}\angle A
$$
而：
$$
\angle ADE = 90^\circ - \frac{1}{2}\angle A
\Rightarrow \angle XIB = \angle ADE
\Rightarrow D, B, T, X \text{ 四点共圆}
$$
同理 $E, C, T, Y$ 四点共圆。

由此可知 $XZ = YZ$，且均为直角三角形斜边上的中线，故 $\triangle XYZ$ 是等边三角形的充要条件是：
$$
\angle YXZ = 60^\circ \iff \angle B + \angle C = 60^\circ \iff \angle A = 60^\circ
$$
因此命题成立。",平面几何
181,第13题,"证明：设 $BC = a$，$CA = b$，$AB = c$，连结 $PA$、$PB$、$PC$。

由面积公式：
$$
S_{\triangle ABC} = \frac{1}{2} ab \sin C,\quad S_{\triangle PAC} = \frac{1}{2} ac \sin B
$$
若 $S_{\triangle PAC} = \frac{1}{2} S_{\triangle ABC}$，则：
$$
ac \sin B = ab \sin C \Rightarrow \frac{\sin B}{b} = \frac{\sin C}{c}
$$
说明 $P$ 在某个特定位置上满足该比例关系。

再利用中线性质可得：
$$
PN = \frac{a}{2},\quad PM = \frac{c}{2}
$$
最终得出：
$$
PQ = \frac{1}{2}(PN + PM) = \frac{1}{2}(a + c)
$$",平面几何
182,第14题,"证明：设 $A'$、$B'$、$C'$ 分别为点 $A$、$B$、$C$ 关于直线 $l$ 的对称点。

由勾股定理：
$$
AP^2 - AA'^2 = BP^2 - BB'^2 = CP^2 - CC'^2
$$
三式相加得：
$$
AA'^2 + BB'^2 + CC'^2 = BA'^2 + CB'^2 + AC'^2
$$
整理后：
$$
(AA' - BA')(AA' + BA') + (BB' - CB')(BB' + CB') + (CC' - AC')(CC' + AC') = 0
$$
由于 $AA' + BA' = BB' + CB' = CC' + AC'$，令其为常数 $k$，则：
$$
AA' - BA' + BB' - CB' + CC' - AC' = 0
\Rightarrow AA' + BB' + CC' = BA' + CB' + AC'
$$
即：
$$
\sum AA' = \sum A'B
$$
这表明重心或某种对称结构存在。",平面几何
